,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,price,renovated,basement,decade
15789,2,1.0,1.0,0,0,4,7,98118,47.5589,-122.29,1425,1576,375000,True,False,<40s
15790,3,2.25,1.0,0,4,3,10,98115,47.6915,-122.273,2860,8075,1190000,False,True,70s
15791,3,2.25,2.0,0,0,3,7,98029,47.5674,-122.019,1610,5217,468000,True,False,80s
15792,1,1.0,2.0,0,0,3,7,98144,47.5883,-122.311,2060,5000,336000,True,False,90s
15793,4,2.75,2.0,0,0,3,8,98038,47.3701,-122.041,1840,6912,392000,True,False,80s
15794,4,2.25,1.0,0,0,3,7,98034,47.7336,-122.19,1580,7440,412500,True,True,70s
15795,4,2.5,2.0,0,0,3,8,98019,47.7394,-121.965,2820,12831,545000,True,False,00s
15796,5,2.0,1.5,0,0,3,6,98118,47.5192,-122.266,1860,5980,133000,True,False,40s
15797,5,2.0,1.5,0,0,3,6,98118,47.5192,-122.266,1860,5980,440000,True,False,40s
15798,4,2.25,1.0,0,0,3,7,98155,47.7565,-122.305,2090,7410,294450,True,True,60s
15799,4,2.5,2.0,0,0,3,8,98003,47.343,-122.316,2350,7632,335000,True,False,80s
15800,3,1.0,1.0,0,0,4,7,98028,47.7641,-122.265,1760,14460,362000,True,False,50s
15801,3,1.75,1.0,0,0,3,6,98019,47.725,-121.967,2240,14068,322000,True,False,70s
15802,2,1.0,1.0,0,0,3,6,98166,47.4793,-122.336,850,8775,230500,True,False,40s
15803,4,2.0,1.0,0,0,3,7,98108,47.5472,-122.3,1550,6768,380000,True,False,40s
15804,4,2.75,2.0,0,0,3,8,98002,47.3046,-122.222,1500,7177,292000,True,False,00s
15805,3,1.0,1.0,0,0,4,6,98198,47.4206,-122.316,1270,8000,172500,True,False,50s
15806,4,2.75,1.5,0,1,4,8,98199,47.6467,-122.394,2200,6000,784000,True,True,40s
15807,4,2.75,1.0,0,0,3,7,98033,47.6557,-122.197,2530,10000,525000,False,True,40s
15808,3,2.5,2.0,0,0,3,8,98027,47.5391,-122.069,2590,4000,600000,True,False,00s
15809,3,2.5,2.0,0,0,3,9,98038,47.371,-122.055,2370,14957,435000,True,False,80s
15810,5,2.75,1.5,0,0,4,7,98056,47.4999,-122.165,1480,7600,359900,True,False,60s
15811,4,1.75,1.0,1,4,3,7,98178,47.5121,-122.248,1600,13122,700000,True,True,50s
15812,3,2.0,2.0,0,0,3,7,98126,47.5434,-122.375,1130,972,280000,True,True,00s
15813,4,2.5,2.0,0,0,3,9,98059,47.4898,-122.127,3080,22185,655000,True,False,90s
15814,4,5.0,1.0,0,4,3,12,98006,47.5515,-122.113,5220,15701,2480000,True,True,90s
15815,3,2.5,2.0,0,0,3,9,98023,47.2978,-122.376,1660,8460,499950,True,False,00s
15816,3,2.5,2.0,0,0,3,8,98122,47.6148,-122.309,1440,1021,540000,True,True,00s
15817,4,2.75,2.0,0,0,3,11,98074,47.6286,-122.064,3800,9333,970000,True,False,00s
15818,4,2.5,1.0,0,0,4,8,98058,47.4252,-122.163,2090,7082,330000,True,True,80s
15819,3,1.75,2.0,0,0,3,7,98052,47.6971,-122.13,1530,7500,474000,False,False,70s
15820,4,1.75,1.0,0,0,4,9,98008,47.6158,-122.108,2110,10290,670000,True,False,60s
15821,4,3.25,2.0,0,3,3,9,98112,47.6264,-122.283,3880,9017,1300000,True,False,<40s
15822,4,2.5,2.0,0,2,4,10,98006,47.5517,-122.147,3720,13155,1160000,True,True,80s
15823,4,2.5,2.0,0,0,3,9,98058,47.439,-122.152,2650,7660,440000,True,False,80s
15824,2,2.5,2.0,0,0,3,9,98033,47.6897,-122.175,2320,3174,411000,True,False,90s
15825,3,1.5,1.5,0,0,3,7,98144,47.5733,-122.312,1750,4000,500000,True,True,<40s
15826,4,1.75,1.5,1,4,3,7,98125,47.7308,-122.282,2500,13342,1340000,True,False,<40s
15827,6,3.25,2.0,0,0,4,8,98199,47.6464,-122.401,2480,6400,696000,True,True,70s
15828,3,2.25,1.0,0,0,4,8,98155,47.7651,-122.277,1970,10470,465000,False,True,60s
15829,4,2.5,1.0,0,0,4,7,98052,47.6927,-122.124,1790,7350,518000,True,True,70s
15830,3,1.75,1.0,0,0,3,7,98045,47.4887,-121.784,1700,15251,251000,True,False,60s
15831,3,2.0,1.0,0,0,3,7,98030,47.3787,-122.169,1290,12357,255000,False,False,70s
15832,2,1.0,1.0,0,0,4,6,98115,47.7,-122.3,2220,8271,319000,True,False,<40s
15833,4,2.75,1.5,0,0,5,7,98115,47.6826,-122.311,1500,3400,719000,True,True,<40s
15834,5,3.5,2.0,0,2,3,11,98027,47.5542,-122.097,3860,12062,1520000,True,True,90s
15835,4,2.5,2.0,0,0,3,7,98056,47.5066,-122.175,1780,4598,322000,True,False,90s
15836,4,1.0,1.0,0,0,4,7,98001,47.2845,-122.267,1090,9600,205000,True,False,60s
15837,3,1.0,1.0,0,0,3,7,98146,47.4936,-122.337,1410,6240,229000,True,True,50s
15838,3,2.25,1.0,0,0,3,8,98133,47.7774,-122.35,1860,10080,395000,True,True,50s
15839,2,1.0,1.0,0,0,4,7,98003,47.3205,-122.33,1370,7866,183000,True,False,70s
15840,3,1.75,1.0,0,0,4,7,98052,47.6928,-122.125,1760,7276,583500,True,True,70s
15841,3,2.5,1.0,0,0,5,6,98022,47.2032,-121.964,1350,17998,312000,True,False,<40s
15842,3,1.75,1.0,0,0,4,7,98052,47.6989,-122.12,1820,9555,539000,True,True,70s
15843,4,2.75,2.0,0,0,4,8,98001,47.3157,-122.251,2550,12081,409000,True,False,00s
15844,3,1.75,1.0,0,0,3,7,98117,47.6913,-122.381,1400,4000,510250,False,True,50s
15845,2,2.0,1.0,0,0,3,7,98199,47.652,-122.404,1550,5102,535000,True,True,50s
15846,3,2.5,2.0,0,0,3,7,98038,47.3673,-122.017,1830,7936,280000,True,False,90s
15847,3,1.0,1.0,0,0,3,7,98056,47.5104,-122.166,1250,8400,286000,True,False,50s
15848,3,2.75,1.0,0,1,4,7,98116,47.5619,-122.4,2110,8750,710000,True,True,60s
15849,2,1.0,1.0,0,0,4,7,98115,47.6915,-122.321,1180,6380,395000,True,False,<40s
15850,2,1.0,1.0,0,0,3,6,98155,47.7389,-122.324,1050,7975,237500,True,False,40s
15851,3,2.0,1.0,0,0,5,7,98126,47.5452,-122.379,1440,6550,464000,True,True,<40s
15852,3,1.75,1.0,0,0,3,8,98125,47.7218,-122.306,1860,10456,495000,True,False,60s
15853,1,1.0,1.0,0,0,4,6,98118,47.5621,-122.283,1440,4545,257500,True,False,<40s
15854,4,3.5,1.0,0,2,3,10,98023,47.3245,-122.38,3410,15932,570000,True,True,90s
15855,3,2.5,2.0,0,0,3,8,98058,47.439,-122.135,2310,8142,362000,False,False,80s
15857,3,1.0,1.0,0,0,3,7,98001,47.2629,-122.275,1270,13560,172500,True,False,70s
15858,2,1.0,1.0,0,0,3,7,98115,47.6809,-122.311,1500,4590,596000,True,False,<40s
15859,4,2.5,1.0,0,0,4,8,98006,47.5505,-122.152,2350,9796,840000,True,True,70s
15860,3,2.25,1.0,1,4,3,10,98028,47.7434,-122.263,3410,19688,1600000,True,True,70s
15861,2,1.5,3.0,0,0,3,7,98115,47.6774,-122.325,1138,1137,435000,True,False,00s
15862,2,1.0,1.0,0,0,3,6,98155,47.7389,-122.326,1442,8131,251000,True,False,40s
15863,4,1.0,1.0,0,0,4,7,98059,47.4991,-122.164,1650,10112,282500,False,False,60s
15864,3,2.25,1.0,0,0,4,7,98042,47.3677,-122.091,1640,7823,265000,True,True,80s
15865,3,1.0,1.0,0,0,4,6,98053,47.6729,-122.064,1140,10720,330000,True,False,60s
15866,2,1.0,1.0,0,0,3,7,98115,47.6797,-122.292,1610,3800,435000,True,False,<40s
15867,3,1.75,1.0,0,0,3,8,98199,47.6475,-122.409,2240,5800,827235,True,True,40s
15868,4,1.0,1.5,0,0,3,7,98146,47.513,-122.358,1440,2500,249950,True,False,50s
15869,3,2.5,2.0,0,0,3,8,98024,47.5647,-121.903,1810,18401,400000,True,False,80s
15870,4,2.5,2.0,0,0,3,8,98092,47.259,-122.215,2170,8319,300499,True,False,80s
15871,4,2.0,1.0,0,0,3,7,98115,47.6905,-122.305,1300,5220,449000,True,False,50s
15872,2,1.0,1.0,0,0,4,7,98103,47.6588,-122.344,1440,3220,500000,True,False,<40s
15873,3,1.5,1.0,0,0,3,7,98004,47.6387,-122.207,2080,10943,865000,True,False,50s
15874,4,3.5,2.0,0,1,3,9,98034,47.7074,-122.219,1820,9609,899950,True,True,00s
15875,4,1.0,1.5,0,0,4,7,98034,47.7104,-122.213,1290,9541,370000,True,False,60s
15876,5,3.25,2.0,0,0,3,8,98053,47.6472,-122.017,2980,217800,442500,True,True,70s
15877,3,1.0,1.0,0,0,4,6,98065,47.5324,-121.763,1390,12710,310000,True,False,70s
15878,4,2.75,1.5,0,1,4,7,98004,47.6135,-122.213,1980,15300,1570000,True,True,<40s
15879,4,2.25,2.0,0,0,3,7,98001,47.3241,-122.275,1570,8306,245000,True,False,80s
15880,2,1.0,1.0,0,0,3,6,98155,47.7492,-122.311,1230,8100,254950,True,False,40s
15881,6,4.5,2.0,0,0,3,8,98052,47.6796,-122.104,2470,7561,510000,True,False,70s
15882,3,2.25,2.0,0,0,3,7,98019,47.7372,-121.981,1600,7724,299950,True,False,80s
15883,4,2.5,2.0,0,0,3,8,98038,47.3561,-122.056,2010,4500,379950,True,False,10s
15884,3,1.0,1.0,0,0,4,7,98133,47.704,-122.343,1320,4820,350000,True,True,<40s
15885,3,2.5,2.0,0,0,3,7,98108,47.5418,-122.295,1590,3380,300000,True,False,90s
15886,3,2.25,1.5,0,2,5,8,98199,47.6496,-122.391,1820,5741,994000,True,True,<40s
15887,3,1.5,1.0,0,0,3,7,98155,47.7384,-122.324,1340,7869,315000,True,True,50s
15888,4,2.5,1.0,0,0,4,8,98072,47.7476,-122.086,1790,11200,480500,True,False,60s
15889,3,1.0,1.5,0,0,4,7,98126,47.5546,-122.377,1500,4406,373000,True,True,<40s
15890,4,2.5,2.0,0,0,3,9,98075,47.5999,-121.976,3240,6159,728000,True,False,00s
15891,4,3.5,2.0,0,1,3,8,98178,47.492,-122.225,2220,7800,415000,True,True,00s
15892,4,2.5,2.0,0,0,3,9,98058,47.45,-122.121,2490,4750,427500,True,False,00s
15893,3,2.0,1.0,0,0,5,7,98074,47.6205,-122.063,1230,7500,339300,True,False,70s
15894,3,1.75,1.0,0,0,5,7,98133,47.7412,-122.343,1210,6205,313000,True,False,40s
15895,3,3.5,2.0,0,0,3,8,98136,47.544,-122.385,1780,1525,431500,True,True,00s
15896,3,1.5,1.5,0,0,4,6,98103,47.6981,-122.341,1360,1251,415000,True,False,40s
15897,3,1.75,1.0,0,0,4,7,98052,47.6975,-122.12,1800,9600,490000,True,False,70s
15898,4,5.0,2.0,0,3,3,11,98075,47.587,-121.966,4630,17584,1430000,False,False,00s
15899,3,1.5,1.0,0,0,4,6,98030,47.3768,-122.17,1160,9750,275000,True,False,60s
15900,2,1.0,1.0,0,0,5,6,98106,47.5224,-122.35,900,5080,325000,True,False,40s
15901,5,3.75,1.5,0,0,3,9,98033,47.6816,-122.199,2560,7560,1180000,True,True,00s
15902,4,1.5,2.5,0,0,3,7,98103,47.666,-122.332,1900,4590,690000,True,False,<40s
15903,4,2.0,2.0,0,0,3,7,98166,47.4234,-122.342,2140,10164,410000,True,False,50s
15904,4,2.5,1.0,0,3,5,9,98116,47.5706,-122.403,2230,6000,960000,True,True,50s
15905,3,2.5,2.0,0,0,3,9,98023,47.3073,-122.395,2530,9469,299250,False,False,80s
15906,2,1.0,1.0,0,0,4,6,98166,47.4379,-122.337,1500,10540,239000,True,False,50s
15907,2,1.0,1.0,0,0,2,6,98106,47.5342,-122.36,1580,6026,235000,True,False,40s
15908,3,2.25,2.0,0,0,3,7,98053,47.6364,-121.984,3100,86248,587000,True,False,70s
15909,4,2.5,2.0,0,0,3,7,98056,47.5125,-122.192,1770,5907,431000,True,False,00s
15910,3,2.5,2.0,0,1,4,9,98115,47.6886,-122.276,2630,7626,1640000,True,True,40s
15911,3,1.75,1.0,0,0,3,7,98055,47.488,-122.221,2150,6500,285000,True,True,60s
15912,3,3.0,1.0,0,0,4,9,98006,47.5481,-122.156,2660,10455,778000,True,False,80s
15913,3,1.0,1.0,0,0,4,7,98008,47.611,-122.122,1570,9075,415000,True,False,50s
15914,2,1.75,1.0,0,0,3,8,98053,47.7132,-122.032,1670,4500,550285,True,False,00s
15915,3,2.25,1.0,0,0,4,8,98040,47.5358,-122.235,2600,10034,910000,True,True,60s
15916,3,2.5,2.0,0,0,3,10,98006,47.5605,-122.115,2890,8442,860000,True,False,90s
15917,3,1.75,2.0,0,0,3,7,98103,47.6666,-122.331,2020,5000,765000,True,True,<40s
15918,4,2.5,2.0,0,0,3,10,98004,47.6462,-122.191,2830,13732,782000,False,True,70s
15919,3,3.5,2.0,0,0,3,8,98119,47.6511,-122.368,1400,1398,525000,True,True,90s
15920,3,2.5,2.0,0,0,3,9,98045,47.4816,-121.701,2380,92007,745000,True,False,90s
15921,3,3.5,2.0,0,2,3,8,98022,47.2416,-121.979,2860,39614,470000,True,True,00s
15922,3,1.75,1.0,0,1,3,7,98178,47.5086,-122.252,2130,5650,345000,True,True,60s
15923,3,2.25,1.0,0,0,3,7,98003,47.3431,-122.305,1570,8400,279000,True,True,60s
15924,3,1.5,1.0,0,0,4,7,98177,47.7194,-122.371,1480,8100,500000,True,False,50s
15925,3,1.0,1.0,0,0,4,7,98056,47.511,-122.172,1290,8970,237000,True,False,50s
15926,3,1.75,1.0,0,0,4,7,98030,47.3713,-122.186,1800,9705,200500,True,False,60s
15927,4,1.75,1.0,0,0,3,7,98166,47.4631,-122.362,1960,9900,387500,True,True,50s
15928,4,2.0,1.0,0,0,3,7,98125,47.7074,-122.29,1950,8092,392500,False,False,60s
15929,3,2.0,1.0,0,0,4,7,98056,47.4903,-122.178,1200,8250,305000,True,False,50s
15930,4,2.5,1.0,0,2,3,8,98006,47.567,-122.151,2230,10100,981000,True,False,60s
15931,4,2.5,2.0,0,0,3,10,98075,47.5814,-122.029,2940,9238,680000,True,False,80s
15932,4,2.5,2.0,0,0,4,7,98001,47.3318,-122.281,1560,7524,276000,True,False,70s
15933,4,3.5,2.0,0,0,3,8,98177,47.7741,-122.379,2220,8330,655500,True,False,90s
15934,5,2.75,1.0,0,0,3,8,98007,47.6199,-122.141,2480,13144,555000,True,True,60s
15935,2,1.0,1.0,0,0,3,6,98148,47.4337,-122.329,1520,8881,235000,True,False,<40s
15936,3,1.0,1.0,0,0,3,7,98155,47.7465,-122.326,1530,6960,325000,True,True,40s
15937,3,1.0,1.0,0,0,3,6,98166,47.4697,-122.351,1000,8100,268950,True,True,40s
15938,3,1.5,1.0,0,0,3,7,98001,47.2932,-122.267,2240,12000,264500,True,True,70s
15939,3,2.5,2.0,0,0,3,8,98003,47.3538,-122.301,1650,5250,240000,True,False,80s
15940,3,2.5,2.0,0,0,3,9,98070,47.4376,-122.456,1250,211266,819000,True,False,90s
15941,2,1.5,1.0,0,2,3,8,98122,47.6122,-122.288,2700,5000,850000,True,True,50s
15942,4,2.25,1.0,0,2,3,7,98188,47.432,-122.276,1630,9600,294950,True,True,50s
15943,3,2.25,2.0,0,1,4,9,98040,47.5574,-122.214,2950,17060,693000,True,True,70s
15944,4,2.5,2.0,0,0,3,8,98059,47.509,-122.157,2450,7738,478000,True,False,80s
15945,2,1.0,1.0,0,0,3,7,98125,47.7234,-122.328,1470,7200,222000,True,False,40s
15946,4,2.5,2.0,0,0,3,8,98056,47.5284,-122.173,2440,10826,635000,True,False,90s
15947,3,3.25,2.0,0,0,3,8,98107,47.6735,-122.375,1390,1256,469000,False,True,00s
15948,4,2.5,2.0,0,0,3,8,98038,47.3441,-122.04,2480,5188,350000,True,False,00s
15949,5,1.0,1.5,0,0,3,6,98146,47.5039,-122.361,1460,10450,180000,False,True,<40s
15950,4,2.25,1.0,0,0,4,8,98027,47.461,-121.992,2160,38061,490000,True,True,60s
15951,3,1.5,1.0,0,0,3,6,98103,47.6846,-122.345,1560,3000,360000,True,True,<40s
15952,4,2.5,2.0,0,0,3,8,98028,47.7449,-122.223,2028,11056,630000,True,False,90s
15953,4,1.0,1.5,0,0,3,7,98119,47.6357,-122.373,2040,3625,615000,True,False,<40s
15954,3,2.25,2.0,0,0,4,7,98038,47.3563,-122.039,1470,7395,279950,True,False,80s
15955,3,1.0,1.0,0,0,3,7,98125,47.7257,-122.329,1200,7615,317000,True,False,50s
15956,4,2.25,1.0,0,0,3,7,98052,47.6936,-122.128,1970,7700,618000,True,True,70s
15957,5,1.75,1.0,0,2,3,7,98008,47.5882,-122.117,2040,8449,620000,True,True,60s
15958,3,1.0,1.0,0,0,3,7,98115,47.6977,-122.292,2010,6944,345000,True,False,50s
15959,3,1.5,1.0,0,0,3,7,98103,47.6624,-122.336,1570,3400,608000,True,True,50s
15960,4,2.25,2.0,0,0,4,7,98058,47.4315,-122.169,1840,7350,325000,True,False,60s
15961,3,1.75,1.0,0,0,5,8,98058,47.4474,-122.144,2440,10000,475000,True,False,60s
15962,3,3.0,1.0,0,0,3,6,98001,47.2861,-122.252,1410,9997,154000,True,True,90s
15963,5,3.0,2.0,0,0,4,11,98040,47.5485,-122.214,3330,16893,1190000,False,True,70s
15964,4,2.5,2.0,0,0,3,8,98030,47.3519,-122.173,2406,5772,376950,True,False,10s
15965,2,2.0,1.0,0,0,3,7,98103,47.6526,-122.349,1250,3360,500000,False,False,50s
15966,3,2.5,1.0,0,0,4,8,98014,47.682,-121.913,2760,62059,499950,True,True,60s
15967,3,1.0,1.0,0,0,4,6,98059,47.476,-122.151,1440,10350,230000,True,False,60s
15968,4,2.5,2.0,0,0,3,8,98117,47.6956,-122.36,1620,5900,652600,True,False,10s
15969,3,1.75,1.0,0,0,3,7,98023,47.307,-122.372,1830,8880,185000,True,False,70s
15970,3,1.0,1.0,0,0,3,6,98168,47.4698,-122.264,1510,8820,274950,True,True,50s
15971,2,1.0,1.0,0,0,3,6,98136,47.5443,-122.382,2110,6046,447000,True,False,<40s
15972,2,1.0,1.0,0,0,3,6,98055,47.4492,-122.2,1670,19684,129000,True,False,40s
15973,5,3.0,2.0,0,0,4,8,98059,47.4778,-122.146,1420,9685,436000,True,False,60s
15974,3,1.75,2.0,0,0,5,8,98103,47.6717,-122.356,1820,5000,825000,True,False,<40s
15975,3,1.0,1.0,0,0,3,6,98001,47.2873,-122.251,1610,10007,225000,True,False,50s
15976,3,2.5,2.0,0,0,3,7,98002,47.2886,-122.218,1700,6600,265000,True,False,90s
15977,3,1.5,2.0,0,0,5,8,98122,47.6118,-122.284,2380,4519,765000,True,False,80s
15978,4,2.0,1.5,0,0,4,7,98103,47.6545,-122.344,1670,4000,509000,True,True,<40s
15979,4,1.75,1.0,0,0,4,8,98005,47.5956,-122.172,2520,8800,762450,True,False,50s
15980,5,1.5,1.0,0,2,3,7,98155,47.7488,-122.292,2610,11175,465000,True,True,50s
15981,3,1.75,1.0,0,1,5,7,98136,47.554,-122.385,1980,6250,564000,False,True,<40s
15982,2,1.0,1.0,0,0,4,6,98146,47.5103,-122.386,1010,5320,384500,True,False,40s
15983,3,2.0,1.5,0,2,5,8,98022,47.2133,-122.007,1840,22620,415000,True,False,80s
15984,2,1.75,1.0,0,0,4,6,98155,47.7538,-122.327,1300,8409,345000,True,True,40s
15985,4,2.5,2.0,0,0,3,7,98059,47.4896,-122.14,2950,6775,465950,True,False,00s
15986,3,1.75,1.0,0,0,3,7,98074,47.617,-122.051,1780,10640,325000,False,True,70s
15987,3,1.75,1.0,0,0,3,7,98074,47.617,-122.051,1780,10640,500000,False,True,70s
15988,4,2.5,1.0,0,0,3,8,98075,47.5887,-122.064,2450,50094,450000,False,True,70s
15989,4,3.0,1.0,0,0,5,7,98034,47.7202,-122.22,2050,7940,475000,True,True,60s
15990,5,1.75,1.0,0,0,4,8,98004,47.6395,-122.211,3260,19809,1350000,True,True,60s
15991,3,1.5,2.0,0,0,4,7,98115,47.6801,-122.305,1530,5170,747000,True,False,<40s
15992,3,1.75,1.0,0,0,4,6,98177,47.762,-122.362,1630,8418,395000,True,False,50s
15993,3,2.5,3.0,0,0,3,8,98102,47.6025,-122.31,1520,1173,505000,True,True,00s
15994,3,2.0,1.0,0,0,5,7,98001,47.3413,-122.29,1730,7500,215000,True,True,40s
15995,4,3.5,2.0,0,0,3,9,98045,47.4614,-121.713,1680,42665,775000,True,False,90s
15996,4,2.5,2.0,0,0,3,8,98059,47.4797,-122.126,2730,5471,540000,True,False,10s
15997,3,1.75,1.0,0,0,4,7,98133,47.7762,-122.337,1620,10397,392500,True,False,50s
15998,3,2.0,1.0,0,0,3,8,98004,47.6227,-122.207,2260,9787,987000,True,False,50s
15999,3,2.0,1.0,0,0,3,8,98004,47.6227,-122.207,2260,9787,1190000,True,False,50s
16000,3,2.0,2.0,0,0,3,8,98058,47.4619,-122.153,2140,9657,252500,True,False,80s
16001,3,3.5,2.0,0,0,3,7,98005,47.589,-122.165,2440,3417,730000,False,True,90s
16002,6,2.75,1.0,0,2,4,8,98146,47.492,-122.364,2220,9500,497300,True,True,50s
16003,4,2.5,2.0,0,0,3,9,98077,47.7365,-122.037,3170,30277,640000,True,False,90s
16004,5,2.0,1.0,0,0,3,7,98008,47.634,-122.119,1460,7920,580000,True,True,60s
16005,3,1.75,1.0,0,0,4,6,98027,47.4616,-121.98,2570,52707,377000,True,False,60s
16006,4,3.5,2.0,0,0,3,9,98112,47.6341,-122.284,2650,4200,1280000,True,True,90s
16007,3,1.5,2.0,0,0,3,7,98199,47.6526,-122.384,1360,1573,396500,False,True,00s
16008,4,2.5,2.0,0,0,3,8,98059,47.4909,-122.157,1630,3148,300000,True,False,90s
16009,3,1.0,1.5,0,0,3,7,98117,47.6857,-122.378,1510,4320,532000,True,False,40s
16010,2,1.75,1.0,0,0,3,8,98053,47.7128,-122.032,1860,4500,579000,True,False,00s
16011,4,2.5,2.0,0,3,3,10,98199,47.6429,-122.412,2790,6644,1400000,True,True,<40s
16012,5,1.75,1.0,0,1,4,8,98166,47.4558,-122.362,1940,17664,571000,True,True,40s
16013,3,1.75,1.0,0,0,4,7,98059,47.4824,-122.152,1500,9864,301950,True,False,80s
16014,3,3.0,2.0,0,0,5,8,98103,47.6868,-122.348,1370,4000,660000,True,True,<40s
16015,4,2.5,2.0,0,2,3,9,98001,47.3179,-122.257,3100,12610,455000,True,False,00s
16016,3,1.75,1.0,0,0,3,7,98133,47.7059,-122.341,1030,5060,375000,True,False,80s
16017,4,2.5,2.0,0,0,3,9,98042,47.3753,-122.155,2880,7968,470000,True,False,90s
16018,3,2.5,2.0,0,0,3,8,98028,47.7768,-122.268,1380,7868,374990,True,False,80s
16019,2,2.5,2.0,0,0,3,8,98053,47.7082,-122.019,1900,5153,541500,False,False,00s
16020,3,2.5,2.0,0,0,3,9,98074,47.6325,-122.064,3210,8405,782500,True,False,00s
16021,3,2.25,2.0,0,0,3,7,98092,47.3205,-122.178,1677,3677,264000,True,False,10s
16022,4,2.5,2.0,0,0,3,9,98074,47.6251,-122.026,2770,8188,640000,True,False,90s
16023,3,2.0,1.0,0,0,5,8,98177,47.7232,-122.371,1770,8100,660000,False,False,50s
16024,5,3.5,2.0,0,3,3,12,98006,47.553,-122.114,4630,17909,1370000,True,False,90s
16025,3,2.5,2.0,0,0,3,9,98030,47.385,-122.169,2390,8100,389950,True,False,90s
16026,2,1.0,1.0,0,0,3,7,98146,47.4924,-122.34,1540,10000,226000,True,False,50s
16027,3,1.75,1.0,0,0,5,7,98038,47.4038,-122.036,1870,40250,390000,False,False,50s
16028,3,2.25,2.0,0,0,3,8,98074,47.6324,-122.028,1990,7875,485000,True,False,80s
16029,4,2.5,2.0,0,0,3,9,98052,47.6835,-122.161,3480,5739,840000,True,False,90s
16030,5,3.5,1.5,0,0,4,8,98155,47.7646,-122.302,2430,21343,600000,True,True,<40s
16031,2,1.0,1.0,0,0,3,7,98133,47.774,-122.351,1290,7509,331000,True,True,40s
16032,3,2.0,1.0,0,0,5,7,98115,47.675,-122.289,2330,4800,780000,True,True,40s
16033,3,1.75,2.0,0,0,3,7,98003,47.2623,-122.305,1830,6600,300000,True,False,90s
16034,3,1.75,1.0,0,0,3,7,98166,47.4576,-122.348,1150,7620,361810,True,False,60s
16035,3,1.0,1.0,0,0,5,7,98133,47.7169,-122.353,1110,6584,467000,True,True,40s
16036,3,1.75,1.5,0,0,5,6,98178,47.5091,-122.262,1880,10000,399000,True,False,<40s
16037,3,1.75,1.5,0,0,4,7,98108,47.5254,-122.318,1240,6000,315450,True,False,<40s
16038,3,1.0,1.5,0,0,3,7,98103,47.6624,-122.347,1530,4800,600000,True,False,<40s
16039,4,2.0,1.0,0,0,4,7,98042,47.3634,-122.09,1560,5200,247500,True,True,70s
16040,3,1.0,1.0,0,0,3,7,98118,47.5494,-122.274,1630,6054,330000,True,False,50s
16041,4,2.25,1.5,0,0,4,7,98011,47.7407,-122.183,1930,7519,500000,True,False,70s
16042,3,1.0,1.0,0,0,3,7,98028,47.736,-122.231,2540,9940,367500,True,False,60s
16043,3,2.5,1.0,0,0,3,9,98045,47.4798,-121.727,2780,40091,560000,False,False,90s
16044,4,1.75,1.0,0,3,3,8,98116,47.5709,-122.406,2540,8613,655000,False,True,40s
16045,5,2.75,1.0,0,0,4,7,98008,47.6225,-122.108,2230,8400,530000,True,True,60s
16046,3,2.25,1.0,0,2,3,7,98002,47.2846,-122.192,1770,8140,270000,True,True,90s
16047,3,2.0,2.0,0,2,3,7,98126,47.5602,-122.378,1760,4830,437500,False,True,80s
16048,3,1.75,1.0,0,0,3,8,98005,47.6347,-122.173,1970,10933,575000,True,False,50s
16049,4,2.5,2.0,0,0,3,7,98023,47.2911,-122.353,1870,6144,278000,True,False,80s
16050,4,2.5,2.0,0,0,3,9,98056,47.5212,-122.192,2960,6515,568500,True,False,90s
16051,4,3.0,1.0,0,0,3,8,98168,47.4889,-122.317,1730,7500,280000,True,False,10s
16052,2,1.0,1.0,0,0,3,5,98103,47.6938,-122.356,920,6350,250000,True,False,<40s
16053,3,0.75,1.0,0,0,3,6,98006,47.567,-122.124,3080,8395,247500,True,True,40s
16054,5,2.75,1.5,0,3,4,9,98006,47.5686,-122.154,3370,13874,1250000,True,True,70s
16055,4,2.5,1.0,0,0,3,9,98028,47.7363,-122.254,2680,15344,535000,True,True,80s
16056,3,2.5,2.0,0,0,3,9,98034,47.7153,-122.221,3190,6899,814842,False,False,10s
16057,4,2.5,2.0,0,0,3,8,98001,47.3503,-122.291,2333,5143,340000,True,False,00s
16058,3,1.75,2.0,0,0,4,7,98133,47.7676,-122.339,1640,9100,359950,True,False,50s
16059,3,1.75,1.5,0,0,3,8,98117,47.684,-122.376,1330,5074,750000,True,True,<40s
16060,4,2.0,2.5,0,0,5,8,98117,47.6851,-122.395,1560,6250,1220000,True,False,<40s
16061,2,1.0,1.0,0,0,3,7,98117,47.6977,-122.365,1570,5040,370000,True,False,50s
16062,3,1.0,1.0,0,0,3,7,98058,47.4405,-122.134,1610,9170,329950,True,False,70s
16063,3,2.5,2.0,0,0,3,9,98058,47.465,-122.123,2720,35171,500000,True,False,80s
16064,4,2.5,2.0,0,0,4,9,98077,47.7406,-122.07,2850,18521,734000,True,False,80s
16065,4,2.5,2.0,0,0,3,9,98038,47.3601,-122.035,2960,5000,385000,False,False,00s
16066,2,1.0,1.0,0,0,3,6,98118,47.5532,-122.28,1660,6180,230000,True,True,<40s
16067,4,3.5,1.0,0,1,3,10,98033,47.6838,-122.212,2660,7200,1390000,True,True,90s
